cod_ibge,ano,rede,nivel_escolar,tx_aprovacao,tx_reprovacao,tx_abandono
3500105,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3500105,2019,Pública,Fundamental - anos iniciais,"98,4","1,5","0,1"
3500204,2019,Pública,Fundamental - anos iniciais,"95,7","4,3",0
3500303,2019,Privada,Fundamental - anos iniciais,"98,9","1,1",0
3500303,2019,Pública,Fundamental - anos iniciais,"96,2","3,8",0
3500402,2019,Pública,Fundamental - anos iniciais,"95,6","4,4",0
3500501,2019,Privada,Fundamental - anos iniciais,100,0,0
3500501,2019,Pública,Fundamental - anos iniciais,"92,5","7,5",0
3500550,2019,Pública,Fundamental - anos iniciais,98,2,0
3500600,2019,Pública,Fundamental - anos iniciais,"96,1","3,9",0
3500709,2019,Privada,Fundamental - anos iniciais,"98,1","1,9",0
3500709,2019,Pública,Fundamental - anos iniciais,"97,6","2,4",0
3500758,2019,Pública,Fundamental - anos iniciais,"94,1","5,7","0,2"
3500808,2019,Pública,Fundamental - anos iniciais,"97,7","2,3",0
3500907,2019,Pública,Fundamental - anos iniciais,100,0,0
3501004,2019,Privada,Fundamental - anos iniciais,100,0,0
3501004,2019,Pública,Fundamental - anos iniciais,"99,1","0,9",0
3501103,2019,Pública,Fundamental - anos iniciais,100,0,0
3501152,2019,Privada,Fundamental - anos iniciais,100,0,0
3501152,2019,Pública,Fundamental - anos iniciais,"98,9","1,1",0
3501202,2019,Pública,Fundamental - anos iniciais,"96,3","3,7",0
3501301,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3501301,2019,Pública,Fundamental - anos iniciais,"94,1","5,8","0,1"
3501400,2019,Pública,Fundamental - anos iniciais,100,0,0
3501509,2019,Pública,Fundamental - anos iniciais,"99,6","0,4",0
3501608,2019,Privada,Fundamental - anos iniciais,"99,4","0,6",0
3501608,2019,Pública,Fundamental - anos iniciais,"98,4","1,6",0
3501707,2019,Privada,Fundamental - anos iniciais,100,0,0
3501707,2019,Pública,Fundamental - anos iniciais,"98,4","1,6",0
3501806,2019,Pública,Fundamental - anos iniciais,"97,7","2,3",0
3501905,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3501905,2019,Pública,Fundamental - anos iniciais,"97,5","2,5",0
3502002,2019,Pública,Fundamental - anos iniciais,"96,2","3,8",0
3502101,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3502101,2019,Pública,Fundamental - anos iniciais,"97,8","2,2",0
3502200,2019,Privada,Fundamental - anos iniciais,100,0,0
3502200,2019,Pública,Fundamental - anos iniciais,"96,6","3,4",0
3502309,2019,Pública,Fundamental - anos iniciais,"99,1","0,9",0
3502408,2019,Pública,Fundamental - anos iniciais,"99,6","0,4",0
3502507,2019,Privada,Fundamental - anos iniciais,"99,4","0,6",0
3502507,2019,Pública,Fundamental - anos iniciais,"95,9","3,9","0,2"
3502606,2019,Pública,Fundamental - anos iniciais,"98,7","1,3",0
3502705,2019,Privada,Fundamental - anos iniciais,100,0,0
3502705,2019,Pública,Fundamental - anos iniciais,"98,6","1,4",0
3502754,2019,Privada,Fundamental - anos iniciais,"99,3","0,7",0
3502754,2019,Pública,Fundamental - anos iniciais,"94,2","5,8",0
3502804,2019,Privada,Fundamental - anos iniciais,"99,3","0,7",0
3502804,2019,Pública,Fundamental - anos iniciais,97,3,0
3502903,2019,Privada,Fundamental - anos iniciais,100,0,0
3502903,2019,Pública,Fundamental - anos iniciais,"98,7","1,2","0,1"
3503000,2019,Pública,Fundamental - anos iniciais,"94,9","5,1",0
3503109,2019,Pública,Fundamental - anos iniciais,"99,8","0,2",0
3503158,2019,Pública,Fundamental - anos iniciais,"90,4","9,6",0
3503208,2019,Privada,Fundamental - anos iniciais,"99,8","0,2",0
3503208,2019,Pública,Fundamental - anos iniciais,"99,2","0,7","0,1"
3503307,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3503307,2019,Pública,Fundamental - anos iniciais,"98,6","1,3","0,1"
3503356,2019,Pública,Fundamental - anos iniciais,100,0,0
3503406,2019,Pública,Fundamental - anos iniciais,100,0,0
3503505,2019,Pública,Fundamental - anos iniciais,"98,8","0,8","0,4"
3503604,2019,Pública,Fundamental - anos iniciais,"97,5","2,5",0
3503703,2019,Pública,Fundamental - anos iniciais,"98,3","1,7",0
3503802,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3503802,2019,Pública,Fundamental - anos iniciais,"96,5","3,5",0
3503901,2019,Privada,Fundamental - anos iniciais,100,0,0
3503901,2019,Pública,Fundamental - anos iniciais,"98,8","1,1","0,1"
3503950,2019,Pública,Fundamental - anos iniciais,"98,3","1,7",0
3504008,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3504008,2019,Pública,Fundamental - anos iniciais,"98,1","1,9",0
3504107,2019,Privada,Fundamental - anos iniciais,"99,2","0,8",0
3504107,2019,Pública,Fundamental - anos iniciais,100,0,0
3504206,2019,Privada,Fundamental - anos iniciais,100,0,0
3504206,2019,Pública,Fundamental - anos iniciais,100,0,0
3504305,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3504404,2019,Privada,Fundamental - anos iniciais,"99,1","0,9",0
3504404,2019,Pública,Fundamental - anos iniciais,"94,2","5,8",0
3504503,2019,Privada,Fundamental - anos iniciais,"99,3","0,7",0
3504503,2019,Pública,Fundamental - anos iniciais,98,"1,9","0,1"
3504602,2019,Privada,Fundamental - anos iniciais,100,0,0
3504602,2019,Pública,Fundamental - anos iniciais,"95,8","4,2",0
3504701,2019,Pública,Fundamental - anos iniciais,99,1,0
3504800,2019,Pública,Fundamental - anos iniciais,100,0,0
3504909,2019,Pública,Fundamental - anos iniciais,"97,5","2,5",0
3505005,2019,Pública,Fundamental - anos iniciais,100,0,0
3505104,2019,Pública,Fundamental - anos iniciais,"99,3","0,7",0
3505203,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3505203,2019,Pública,Fundamental - anos iniciais,"99,1","0,9",0
3505302,2019,Privada,Fundamental - anos iniciais,"98,9","1,1",0
3505302,2019,Pública,Fundamental - anos iniciais,100,0,0
3505351,2019,Pública,Fundamental - anos iniciais,100,0,0
3505401,2019,Pública,Fundamental - anos iniciais,"96,6","3,4",0
3505500,2019,Privada,Fundamental - anos iniciais,"99,3","0,7",0
3505500,2019,Pública,Fundamental - anos iniciais,"95,5","4,5",0
3505609,2019,Privada,Fundamental - anos iniciais,100,0,0
3505609,2019,Pública,Fundamental - anos iniciais,"95,7","4,1","0,2"
3505708,2019,Privada,Fundamental - anos iniciais,"99,9","0,1",0
3505708,2019,Pública,Fundamental - anos iniciais,"97,4","2,6",0
3505807,2019,Privada,Fundamental - anos iniciais,100,0,0
3505807,2019,Pública,Fundamental - anos iniciais,"97,7","2,3",0
3505906,2019,Privada,Fundamental - anos iniciais,"98,4","1,6",0
3505906,2019,Pública,Fundamental - anos iniciais,"98,1","1,9",0
3506003,2019,Privada,Fundamental - anos iniciais,"99,4","0,6",0
3506003,2019,Pública,Fundamental - anos iniciais,"98,1","1,8","0,1"
3506102,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3506102,2019,Pública,Fundamental - anos iniciais,"98,3","1,6","0,1"
3506201,2019,Pública,Fundamental - anos iniciais,100,0,0
3506300,2019,Privada,Fundamental - anos iniciais,100,0,0
3506300,2019,Pública,Fundamental - anos iniciais,"99,8","0,2",0
3506359,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3506359,2019,Pública,Fundamental - anos iniciais,"98,2","1,7","0,1"
3506409,2019,Pública,Fundamental - anos iniciais,"98,1","1,9",0
3506508,2019,Privada,Fundamental - anos iniciais,"98,9","1,1",0
3506508,2019,Pública,Fundamental - anos iniciais,"98,8","1,2",0
3506607,2019,Privada,Fundamental - anos iniciais,100,0,0
3506607,2019,Pública,Fundamental - anos iniciais,"96,5","3,5",0
3506706,2019,Privada,Fundamental - anos iniciais,100,0,0
3506706,2019,Pública,Fundamental - anos iniciais,"94,3","5,7",0
3506805,2019,Pública,Fundamental - anos iniciais,"97,6","2,4",0
3506904,2019,Pública,Fundamental - anos iniciais,"94,6",5,"0,4"
3507001,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3507001,2019,Pública,Fundamental - anos iniciais,"98,6","1,4",0
3507100,2019,Privada,Fundamental - anos iniciais,100,0,0
3507100,2019,Pública,Fundamental - anos iniciais,99,1,0
3507159,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3507209,2019,Pública,Fundamental - anos iniciais,"98,5","1,5",0
3507308,2019,Pública,Fundamental - anos iniciais,100,0,0
3507407,2019,Privada,Fundamental - anos iniciais,100,0,0
3507407,2019,Pública,Fundamental - anos iniciais,99,1,0
3507456,2019,Pública,Fundamental - anos iniciais,"87,8","12,2",0
3507506,2019,Privada,Fundamental - anos iniciais,"98,1","1,9",0
3507506,2019,Pública,Fundamental - anos iniciais,"98,9","1,1",0
3507605,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3507605,2019,Pública,Fundamental - anos iniciais,"95,2","4,8",0
3507704,2019,Pública,Fundamental - anos iniciais,"98,8","1,2",0
3507753,2019,Pública,Fundamental - anos iniciais,"98,3","1,7",0
3507803,2019,Privada,Fundamental - anos iniciais,"98,6","1,4",0
3507803,2019,Pública,Fundamental - anos iniciais,"96,5","3,3","0,2"
3507902,2019,Privada,Fundamental - anos iniciais,100,0,0
3507902,2019,Pública,Fundamental - anos iniciais,98,2,0
3508009,2019,Pública,Fundamental - anos iniciais,"96,6","3,3","0,1"
3508108,2019,Privada,Fundamental - anos iniciais,100,0,0
3508108,2019,Pública,Fundamental - anos iniciais,100,0,0
3508207,2019,Pública,Fundamental - anos iniciais,"89,4","10,6",0
3508306,2019,Pública,Fundamental - anos iniciais,100,0,0
3508405,2019,Privada,Fundamental - anos iniciais,"99,4","0,6",0
3508405,2019,Pública,Fundamental - anos iniciais,"95,1","4,8","0,1"
3508504,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3508504,2019,Pública,Fundamental - anos iniciais,"93,7",6,"0,3"
3508603,2019,Privada,Fundamental - anos iniciais,98,2,0
3508603,2019,Pública,Fundamental - anos iniciais,"99,3","0,6","0,1"
3508702,2019,Privada,Fundamental - anos iniciais,100,0,0
3508702,2019,Pública,Fundamental - anos iniciais,"97,9","2,1",0
3508801,2019,Privada,Fundamental - anos iniciais,100,0,0
3508801,2019,Pública,Fundamental - anos iniciais,"97,2","2,8",0
3508900,2019,Pública,Fundamental - anos iniciais,"97,2","2,4","0,4"
3509007,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3509007,2019,Pública,Fundamental - anos iniciais,99,1,0
3509106,2019,Pública,Fundamental - anos iniciais,"97,2","2,8",0
3509205,2019,Privada,Fundamental - anos iniciais,"98,6","1,4",0
3509205,2019,Pública,Fundamental - anos iniciais,"98,6","1,1","0,3"
3509254,2019,Privada,Fundamental - anos iniciais,100,0,0
3509254,2019,Pública,Fundamental - anos iniciais,"99,2","0,8",0
3509304,2019,Pública,Fundamental - anos iniciais,"99,8","0,2",0
3509403,2019,Privada,Fundamental - anos iniciais,"99,4","0,6",0
3509403,2019,Pública,Fundamental - anos iniciais,"99,8","0,2",0
3509452,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3509502,2019,Privada,Fundamental - anos iniciais,"98,6","1,4",0
3509502,2019,Pública,Fundamental - anos iniciais,"98,3","1,4","0,3"
3509601,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3509601,2019,Pública,Fundamental - anos iniciais,"95,4","4,6",0
3509700,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3509700,2019,Pública,Fundamental - anos iniciais,"98,8","1,2",0
3509809,2019,Pública,Fundamental - anos iniciais,"96,9","3,1",0
3509908,2019,Privada,Fundamental - anos iniciais,100,0,0
3509908,2019,Pública,Fundamental - anos iniciais,"95,5","4,4","0,1"
3509957,2019,Pública,Fundamental - anos iniciais,"94,7","5,1","0,2"
3510005,2019,Privada,Fundamental - anos iniciais,"99,2","0,8",0
3510005,2019,Pública,Fundamental - anos iniciais,"99,9","0,1",0
3510104,2019,Pública,Fundamental - anos iniciais,100,0,0
3510153,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3510203,2019,Privada,Fundamental - anos iniciais,"98,5","1,5",0
3510203,2019,Pública,Fundamental - anos iniciais,99,1,0
3510302,2019,Privada,Fundamental - anos iniciais,100,0,0
3510302,2019,Pública,Fundamental - anos iniciais,"99,9","0,1",0
3510401,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3510401,2019,Pública,Fundamental - anos iniciais,"92,8","7,2",0
3510500,2019,Privada,Fundamental - anos iniciais,"98,9","1,1",0
3510500,2019,Pública,Fundamental - anos iniciais,"99,4","0,6",0
3510609,2019,Privada,Fundamental - anos iniciais,"99,2","0,8",0
3510609,2019,Pública,Fundamental - anos iniciais,"99,1","0,7","0,2"
3510708,2019,Privada,Fundamental - anos iniciais,100,0,0
3510708,2019,Pública,Fundamental - anos iniciais,"93,7","6,3",0
3510807,2019,Privada,Fundamental - anos iniciais,"98,9","1,1",0
3510807,2019,Pública,Fundamental - anos iniciais,"98,9","1,1",0
3510906,2019,Pública,Fundamental - anos iniciais,"90,6","9,4",0
3511003,2019,Pública,Fundamental - anos iniciais,"98,4","1,5","0,1"
3511102,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3511102,2019,Pública,Fundamental - anos iniciais,"99,1","0,9",0
3511201,2019,Pública,Fundamental - anos iniciais,"98,9","1,1",0
3511300,2019,Pública,Fundamental - anos iniciais,"96,6","3,4",0
3511409,2019,Privada,Fundamental - anos iniciais,100,0,0
3511409,2019,Pública,Fundamental - anos iniciais,"99,4","0,6",0
3511508,2019,Privada,Fundamental - anos iniciais,"99,8","0,2",0
3511508,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3511607,2019,Privada,Fundamental - anos iniciais,100,0,0
3511607,2019,Pública,Fundamental - anos iniciais,"92,1","7,9",0
3511706,2019,Pública,Fundamental - anos iniciais,"98,7","1,3",0
3511904,2019,Pública,Fundamental - anos iniciais,"95,2","4,8",0
3512001,2019,Privada,Fundamental - anos iniciais,100,0,0
3512001,2019,Pública,Fundamental - anos iniciais,"98,2","1,8",0
3512100,2019,Pública,Fundamental - anos iniciais,"99,8","0,2",0
3512209,2019,Privada,Fundamental - anos iniciais,"98,5","1,5",0
3512209,2019,Pública,Fundamental - anos iniciais,"97,2","2,8",0
3512308,2019,Privada,Fundamental - anos iniciais,100,0,0
3512308,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3512407,2019,Privada,Fundamental - anos iniciais,100,0,0
3512407,2019,Pública,Fundamental - anos iniciais,"98,2","1,8",0
3512506,2019,Pública,Fundamental - anos iniciais,"98,1","1,9",0
3512605,2019,Pública,Fundamental - anos iniciais,"99,6","0,4",0
3512704,2019,Pública,Fundamental - anos iniciais,"97,8","2,2",0
3512803,2019,Privada,Fundamental - anos iniciais,"99,6","0,4",0
3512803,2019,Pública,Fundamental - anos iniciais,"95,1","4,8","0,1"
3512902,2019,Pública,Fundamental - anos iniciais,100,0,0
3513009,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3513009,2019,Pública,Fundamental - anos iniciais,"96,1","3,7","0,2"
3513108,2019,Privada,Fundamental - anos iniciais,"99,1","0,9",0
3513108,2019,Pública,Fundamental - anos iniciais,"88,9","10,7","0,4"
3513207,2019,Pública,Fundamental - anos iniciais,"95,9","4,1",0
3513306,2019,Pública,Fundamental - anos iniciais,100,0,0
3513405,2019,Privada,Fundamental - anos iniciais,"99,1","0,9",0
3513405,2019,Pública,Fundamental - anos iniciais,"96,4","3,2","0,4"
3513504,2019,Privada,Fundamental - anos iniciais,99,1,0
3513504,2019,Pública,Fundamental - anos iniciais,"94,5","5,3","0,2"
3513603,2019,Privada,Fundamental - anos iniciais,100,0,0
3513603,2019,Pública,Fundamental - anos iniciais,"95,9","4,1",0
3513702,2019,Privada,Fundamental - anos iniciais,"99,8","0,2",0
3513702,2019,Pública,Fundamental - anos iniciais,"96,5","3,4","0,1"
3513801,2019,Privada,Fundamental - anos iniciais,"99,4","0,6",0
3513801,2019,Pública,Fundamental - anos iniciais,"99,6","0,3","0,1"
3513850,2019,Pública,Fundamental - anos iniciais,"99,1","0,9",0
3513900,2019,Privada,Fundamental - anos iniciais,100,0,0
3513900,2019,Pública,Fundamental - anos iniciais,"99,7","0,2","0,1"
3514007,2019,Pública,Fundamental - anos iniciais,100,0,0
3514106,2019,Privada,Fundamental - anos iniciais,100,0,0
3514106,2019,Pública,Fundamental - anos iniciais,100,0,0
3514205,2019,Pública,Fundamental - anos iniciais,"96,4","3,6",0
3514304,2019,Pública,Fundamental - anos iniciais,"97,3","2,7",0
3514403,2019,Privada,Fundamental - anos iniciais,"99,8","0,2",0
3514403,2019,Pública,Fundamental - anos iniciais,"98,7","1,3",0
3514502,2019,Privada,Fundamental - anos iniciais,100,0,0
3514502,2019,Pública,Fundamental - anos iniciais,"99,3","0,7",0
3514601,2019,Privada,Fundamental - anos iniciais,100,0,0
3514601,2019,Pública,Fundamental - anos iniciais,100,0,0
3514700,2019,Pública,Fundamental - anos iniciais,100,0,0
3514809,2019,Pública,Fundamental - anos iniciais,"91,5","8,5",0
3514908,2019,Pública,Fundamental - anos iniciais,"96,6","3,4",0
3514924,2019,Pública,Fundamental - anos iniciais,"99,5","0,5",0
3514957,2019,Pública,Fundamental - anos iniciais,"99,2","0,8",0
3515004,2019,Privada,Fundamental - anos iniciais,"98,9","1,1",0
3515004,2019,Pública,Fundamental - anos iniciais,"99,7","0,2","0,1"
3515103,2019,Privada,Fundamental - anos iniciais,"99,4","0,5","0,1"
3515103,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3515129,2019,Pública,Fundamental - anos iniciais,100,0,0
3515152,2019,Privada,Fundamental - anos iniciais,"98,9","0,8","0,3"
3515152,2019,Pública,Fundamental - anos iniciais,"94,4","5,3","0,3"
3515186,2019,Privada,Fundamental - anos iniciais,"98,9","1,1",0
3515186,2019,Pública,Fundamental - anos iniciais,"98,1","1,7","0,2"
3515194,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3515202,2019,Privada,Fundamental - anos iniciais,100,0,0
3515202,2019,Pública,Fundamental - anos iniciais,"94,8","5,2",0
3515301,2019,Pública,Fundamental - anos iniciais,"99,5","0,5",0
3515350,2019,Pública,Fundamental - anos iniciais,"99,1","0,9",0
3515400,2019,Privada,Fundamental - anos iniciais,100,0,0
3515400,2019,Pública,Fundamental - anos iniciais,"99,5","0,5",0
3515509,2019,Privada,Fundamental - anos iniciais,"99,8","0,2",0
3515509,2019,Pública,Fundamental - anos iniciais,"96,5","3,4","0,1"
3515608,2019,Pública,Fundamental - anos iniciais,100,0,0
3515657,2019,Pública,Fundamental - anos iniciais,"99,2","0,8",0
3515707,2019,Privada,Fundamental - anos iniciais,"99,9","0,1",0
3515707,2019,Pública,Fundamental - anos iniciais,"98,6","1,4",0
3515806,2019,Pública,Fundamental - anos iniciais,100,0,0
3515905,2019,Pública,Fundamental - anos iniciais,100,0,0
3516002,2019,Pública,Fundamental - anos iniciais,"97,8","2,2",0
3516101,2019,Pública,Fundamental - anos iniciais,"99,4","0,6",0
3516200,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3516200,2019,Pública,Fundamental - anos iniciais,"98,4","1,6",0
3516309,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3516309,2019,Pública,Fundamental - anos iniciais,"99,6","0,4",0
3516408,2019,Privada,Fundamental - anos iniciais,99,1,0
3516408,2019,Pública,Fundamental - anos iniciais,"99,7","0,1","0,2"
3516507,2019,Pública,Fundamental - anos iniciais,"98,7","1,3",0
3516606,2019,Pública,Fundamental - anos iniciais,"99,1","0,9",0
3516705,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3516705,2019,Pública,Fundamental - anos iniciais,"98,3","1,7",0
3516804,2019,Pública,Fundamental - anos iniciais,100,0,0
3516853,2019,Pública,Fundamental - anos iniciais,"99,4","0,6",0
3516903,2019,Privada,Fundamental - anos iniciais,100,0,0
3516903,2019,Pública,Fundamental - anos iniciais,"98,1","1,9",0
3517000,2019,Privada,Fundamental - anos iniciais,"96,7","3,3",0
3517000,2019,Pública,Fundamental - anos iniciais,"95,5","4,5",0
3517109,2019,Pública,Fundamental - anos iniciais,100,0,0
3517208,2019,Pública,Fundamental - anos iniciais,"98,6","1,4",0
3517307,2019,Pública,Fundamental - anos iniciais,100,0,0
3517406,2019,Privada,Fundamental - anos iniciais,"99,8","0,2",0
3517406,2019,Pública,Fundamental - anos iniciais,"99,8","0,2",0
3517505,2019,Pública,Fundamental - anos iniciais,"96,3","3,7",0
3517604,2019,Privada,Fundamental - anos iniciais,100,0,0
3517604,2019,Pública,Fundamental - anos iniciais,"99,6","0,4",0
3517703,2019,Privada,Fundamental - anos iniciais,100,0,0
3517703,2019,Pública,Fundamental - anos iniciais,"99,6","0,4",0
3517802,2019,Privada,Fundamental - anos iniciais,"97,8","2,2",0
3517802,2019,Pública,Fundamental - anos iniciais,"99,3","0,7",0
3517901,2019,Pública,Fundamental - anos iniciais,"98,7","1,3",0
3518008,2019,Pública,Fundamental - anos iniciais,"97,3","2,7",0
3518107,2019,Pública,Fundamental - anos iniciais,"96,2","3,8",0
3518206,2019,Privada,Fundamental - anos iniciais,"99,8","0,2",0
3518206,2019,Pública,Fundamental - anos iniciais,98,2,0
3518305,2019,Privada,Fundamental - anos iniciais,100,0,0
3518305,2019,Pública,Fundamental - anos iniciais,100,0,0
3518404,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3518404,2019,Pública,Fundamental - anos iniciais,"95,2","4,4","0,4"
3518503,2019,Pública,Fundamental - anos iniciais,"96,8","3,2",0
3518602,2019,Privada,Fundamental - anos iniciais,100,0,0
3518602,2019,Pública,Fundamental - anos iniciais,"99,4","0,4","0,2"
3518701,2019,Privada,Fundamental - anos iniciais,"99,8","0,2",0
3518701,2019,Pública,Fundamental - anos iniciais,"98,7","1,2","0,1"
3518800,2019,Privada,Fundamental - anos iniciais,"99,4","0,6",0
3518800,2019,Pública,Fundamental - anos iniciais,"99,5","0,3","0,2"
3518859,2019,Pública,Fundamental - anos iniciais,"96,3","3,7",0
3518909,2019,Pública,Fundamental - anos iniciais,"97,9","2,1",0
3519006,2019,Pública,Fundamental - anos iniciais,"96,9","3,1",0
3519055,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3519055,2019,Pública,Fundamental - anos iniciais,"99,5","0,5",0
3519071,2019,Privada,Fundamental - anos iniciais,"98,5","1,5",0
3519071,2019,Pública,Fundamental - anos iniciais,"98,9","1,1",0
3519105,2019,Privada,Fundamental - anos iniciais,100,0,0
3519105,2019,Pública,Fundamental - anos iniciais,"99,7","0,3",0
3519204,2019,Pública,Fundamental - anos iniciais,"97,9","2,1",0
3519253,2019,Pública,Fundamental - anos iniciais,97,3,0
3519303,2019,Privada,Fundamental - anos iniciais,100,0,0
3519303,2019,Pública,Fundamental - anos iniciais,"97,8",2,"0,2"
3519402,2019,Privada,Fundamental - anos iniciais,100,0,0
3519402,2019,Pública,Fundamental - anos iniciais,100,0,0
3519501,2019,Pública,Fundamental - anos iniciais,100,0,0
3519600,2019,Privada,Fundamental - anos iniciais,"99,8","0,2",0
3519600,2019,Pública,Fundamental - anos iniciais,"99,3","0,7",0
3519709,2019,Privada,Fundamental - anos iniciais,"99,2","0,8",0
3519709,2019,Pública,Fundamental - anos iniciais,"96,4","3,6",0
3519808,2019,Privada,Fundamental - anos iniciais,100,0,0
3519808,2019,Pública,Fundamental - anos iniciais,"99,2","0,8",0
3519907,2019,Pública,Fundamental - anos iniciais,99,1,0
3520004,2019,Privada,Fundamental - anos iniciais,"98,6","1,4",0
3520004,2019,Pública,Fundamental - anos iniciais,"98,3","1,7",0
3520103,2019,Privada,Fundamental - anos iniciais,"96,7","3,3",0
3520103,2019,Pública,Fundamental - anos iniciais,"97,5","2,5",0
3520202,2019,Pública,Fundamental - anos iniciais,"95,3","4,7",0
3520301,2019,Privada,Fundamental - anos iniciais,"99,1","0,9",0
3520301,2019,Pública,Fundamental - anos iniciais,"99,8","0,1","0,1"
3520400,2019,Privada,Fundamental - anos iniciais,"99,4","0,3","0,3"
3520400,2019,Pública,Fundamental - anos iniciais,"98,3","1,7",0
3520426,2019,Pública,Fundamental - anos iniciais,100,0,0
3520442,2019,Privada,Fundamental - anos iniciais,100,0,0
3520442,2019,Pública,Fundamental - anos iniciais,"98,1","1,9",0
3520509,2019,Privada,Fundamental - anos iniciais,"99,5","0,5",0
3520509,2019,Pública,Fundamental - anos iniciais,"97,6","2,4",0
3520608,2019,Pública,Fundamental - anos iniciais,100,0,0
3520707,2019,Pública,Fundamental - anos iniciais,"98,3","1,7",0
3520806,2019,Pública,Fundamental - anos iniciais,100,0,0
3520905,2019,Privada,Fundamental - anos iniciais,"98,3","1,7",0
3520905,2019,Pública,Fundamental - anos iniciais,"95,2","4,8",0
3521002,2019,Privada,Fundamental - anos iniciais,100,0,0
3521002,2019,Pública,Fundamental - anos iniciais,"96,1","3,9",0
3521101,2019,Pública,Fundamental - anos iniciais,"97,6","2,4",0
3521150,2019,Pública,Fundamental - anos iniciais,100,0,0
3521200,2019,Pública,Fundamental - anos iniciais,"98,7","1,3",0
3521309,2019,Privada,Fundamental - anos iniciais,"96,4","3,6",0
3521309,2019,Pública,Fundamental - anos iniciais,"98,4","1,6",0
3521408,2019,Privada,Fundamental - anos iniciais,100,0,0
3521408,2019,Pública,Fundamental - anos iniciais,"99,1","0,8","0,1"
3521507,2019,Pública,Fundamental - anos iniciais,"97,8","2,2",0
3521606,2019,Pública,Fundamental - anos iniciais,100,0,0
3521705,2019,Privada,Fundamental - anos iniciais,100,0,0
3521705,2019,Pública,Fundamental - anos iniciais,"99,9","0,1",0
3521804,2019,Privada,Fundamental - anos iniciais,100,0,0
3521804,2019,Pública,Fundamental - anos iniciais,"96,8","3,1","0,1"
3521903,2019,Privada,Fundamental - anos iniciais,100,0,0
3521903,2019,Pública,Fundamental - anos iniciais,100,0,0
3522000,2019,Pública,Fundamental - anos iniciais,"98,8","1,2",0
3522109,2019,Privada,Fundamental - anos iniciais,100,0,0
3522109,2019,Pública,Fundamental - anos iniciais,97,3,0
3522158,2019,Pública,Fundamental - anos iniciais,100,0,0
3522208,2019,Privada,Fundamental - anos iniciais,"98,7","1,2","0,1"
3522208,2019,Pública,Fundamental - anos iniciais,"98,1","1,8","0,1"
3522307,2019,Privada,Fundamental - anos iniciais,"99,2","0,8",0
3522307,2019,Pública,Fundamental - anos iniciais,"96,5","3,3","0,2"
3522406,2019,Privada,Fundamental - anos iniciais,"99,7","0,3",0
3522406,2019,Pública,Fundamental - anos iniciais,99,1,0
3522505,2019,Privada,Fundamental - anos iniciais,"99,2","0,7","0,1"
3522505,2019,Pública,Fundamental - anos iniciais,"99,1","0,7","0,2"
3522604,2019,Privada,Fundamental - anos iniciais,"99,3","0,7",0
3522604,2019,Pública,Fundamental - anos iniciais,"93,2","6,5","0,3"
3522653,2019,Pública,Fundamental - anos iniciais,100,0,0
3522703,2019,Privada,Fundamental - anos iniciais,100,0,0
3522703,2019,Pública,Fundamental - anos iniciais,"99,9","0,1",0
3522802,2019,Privada,Fundamental - anos iniciais,100,0,0
3522802,2019,Pública,Fundamental - anos iniciais,"98,7","1,3",0
3522901,2019,Privada,Fundamental - anos iniciais,"98,1","1,9",0
3522901,2019,Pública,Fundamental - anos iniciais,"96,3","3,4","0,3"
3523008,2019,Pública,Fundamental - anos iniciais,"99,3","0,7",0
